"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.224209759E1,-2.428714931E-1,2.354537487E0,9.495318413E0
3.226012554E1,-2.422732860E-1,2.368894339E0,9.519247055E0
3.227815539E1,-2.093719840E-1,2.325225353E0,9.571888924E0
3.229618328E1,-1.908276081E-1,2.295913219E0,9.671789169E0
3.231421350E1,-1.722832322E-1,2.306082726E0,9.433105469E0
3.233224108E1,-1.914258152E-1,2.325823545E0,9.352347374E0
3.235027014E1,-2.243271172E-1,2.321038008E0,9.509675026E0
3.236829895E1,-2.195414752E-1,2.306082726E0,9.562317848E0
3.238632922E1,-2.057827413E-1,2.287538528E0,9.471389771E0
3.240435803E1,-2.530409992E-1,2.307279348E0,9.495318413E0
3.242238891E1,-2.859423161E-1,2.312064886E0,9.557532310E0
3.244041125E1,-2.859423161E-1,2.307279348E0,9.581459999E0
3.245844824E1,-2.476571500E-1,2.306680918E0,9.543174744E0
3.247648498E1,-2.099701911E-1,2.297109842E0,9.524032593E0
3.249450250E1,-2.147558331E-1,2.282752752E0,9.543174744E0
3.251253064E1,-2.243271172E-1,2.287538528E0,9.571888924E0
3.253055737E1,-2.386840582E-1,2.292324066E0,9.576674461E0
3.254858886E1,-2.237289101E-1,2.310868502E0,9.591031075E0
3.256661877E1,-2.428714931E-1,2.297109842E0,9.600603104E0
3.258464636E1,-2.333002090E-1,2.320439816E0,9.581459999E0
3.260267651E1,-2.333002090E-1,2.316252232E0,9.571888924E0
3.262070446E1,-2.003988922E-1,2.301297188E0,9.547960281E0
3.263873358E1,-1.770688742E-1,2.286940336E0,9.533603668E0
3.265675702E1,-1.812563092E-1,2.310868502E0,9.528818130E0
3.267477081E1,-1.764706671E-1,2.315654039E0,9.509675026E0
3.269282043E1,-1.621137410E-1,2.353341103E0,9.519247055E0
3.271084460E1,-1.764706671E-1,2.358724833E0,9.485747337E0
3.272886096E1,-1.615155339E-1,2.372483730E0,9.533005714E0
3.274690814E1,-1.519442350E-1,2.386840582E0,9.518648148E0
3.276493603E1,-1.471585929E-1,2.377269268E0,9.513862610E0
3.278297113E1,-1.232303679E-1,2.400599241E0,9.533005714E0
3.280099664E1,-1.088734269E-1,2.400599241E0,9.499505997E0
3.281903430E1,-9.990034252E-2,2.405385017E0,9.489934921E0
3.283705206E1,-8.973085135E-2,2.419143677E0,9.513862610E0
3.285508197E1,-9.511470050E-2,2.400001049E0,9.489934921E0
3.287310748E1,-9.930214286E-2,2.404786825E0,9.504291534E0
3.289114007E1,-8.015955985E-2,2.423929453E0,9.537791252E0
3.290916766E1,-8.015955985E-2,2.423929453E0,9.494720459E0
3.292719690E1,-7.058826834E-2,2.452044964E0,9.518648148E0
3.294522570E1,-5.623133108E-2,2.466402054E0,9.527621269E0
3.296325579E1,-7.058826834E-2,2.447857618E0,9.499505997E0
3.298128411E1,-2.811566554E-2,2.452044964E0,9.470791817E0
3.299931390E1,-3.230310604E-2,2.489732027E0,9.498908043E0
3.301734179E1,-3.589233849E-3,2.499303341E0,9.518050194E0
3.303537194E1,-2.273181453E-2,2.494517565E0,9.479764938E0
3.305339929E1,1.076770201E-2,2.517847538E0,9.484550476E0
3.307142865E1,3.050848842E-2,2.551347256E0,9.493523598E0
3.308945788E1,2.093719877E-2,2.546561480E0,9.451051712E0
3.310748876E1,1.794616925E-3,2.561516523E0,9.446265221E0
3.312551605E1,1.674975827E-2,2.584846735E0,9.464810371E0
3.314354565E1,6.879365444E-2,2.574677229E0,9.488738060E0
3.316157373E1,3.529413417E-2,2.594418049E0,9.398408890E0
3.317960394E1,6.400800496E-2,2.622533560E0,9.369096756E0
3.319763159E1,1.268195957E-1,2.659622431E0,9.468997002E0
3.321566076E1,1.316052526E-1,2.626122952E0,9.598209381E0
3.323368957E1,1.501496136E-1,2.621337175E0,9.440881729E0
3.325171960E1,1.070788130E-1,2.646461725E0,9.259027481E0
3.326974768E1,6.939185411E-2,2.665604353E0,9.369096756E0
3.328777752E1,6.999006122E-2,2.674577475E0,9.478569031E0
3.330580566E1,1.124626622E-1,2.660220623E0,9.436096191E0
3.332383593E1,1.310070455E-1,2.660220623E0,9.397810936E0
3.334186346E1,1.028913707E-1,2.693720102E0,9.407382011E0
3.335989245E1,9.391828626E-2,2.703291416E0,9.430712700E0
3.337792120E1,1.226321608E-1,2.726621389E0,9.445069313E0
3.339595129E1,1.938186288E-1,2.730210543E0,9.440283775E0
3.341397967E1,2.225325108E-1,2.739781857E0,9.440283775E0
3.343200952E1,1.842473447E-1,2.730808735E0,9.421140671E0
3.345003766E1,1.986042857E-1,2.745165825E0,9.401998520E0
3.346806781E1,2.225325108E-1,2.744567633E0,9.421140671E0
3.348609515E1,2.512463629E-1,2.763111830E0,9.420542717E0
3.350412445E1,2.279163599E-1,2.787638426E0,9.382257462E0
3.352215356E1,1.944168359E-1,2.802593470E0,9.363713264E0
3.354018408E1,2.087737769E-1,2.801995277E0,9.358927727E0
3.355821191E1,2.321037948E-1,2.792423964E0,9.354142189E0
3.357624163E1,2.368894368E-1,2.792423964E0,9.349356651E0
3.359426940E1,2.470589429E-1,2.806182861E0,9.382257462E0
3.361229974E1,2.566302419E-1,2.815753937E0,9.382257462E0
3.363032733E1,2.566302419E-1,2.839682341E0,9.363115311E0
3.364835668E1,2.566302419E-1,2.854039192E0,9.315258980E0
3.366638562E1,2.757728100E-1,2.858824968E0,9.272188187E0
3.368441552E1,2.991028428E-1,2.858824968E0,9.214759827E0
3.370244403E1,2.991028428E-1,2.849253654E0,9.209974289E0
3.372047363E1,3.230310678E-1,2.829512835E0,9.276973724E0
3.373850195E1,3.134597540E-1,2.815155745E0,9.339186668E0
3.375653161E1,2.656033039E-1,2.801397085E0,9.387042999E0
3.377455371E1,2.231307179E-1,2.782852650E0,9.401400566E0
3.379256628E1,2.087737769E-1,2.797209740E0,9.396614075E0
3.381061773E1,1.800599098E-1,2.793022156E0,9.368498802E0
3.382864819E1,1.890329868E-1,2.778665304E0,9.334999084E0
3.384668164E1,1.890329868E-1,2.749951363E0,9.339784622E0
3.386470605E1,1.938186288E-1,2.735594511E0,9.373284340E0
3.388273376E1,2.129612118E-1,2.725425005E0,9.416355133E0
3.390076385E1,1.938186288E-1,2.702095032E0,9.440283775E0
3.391879138E1,1.274178028E-1,2.707478762E0,9.445069313E0
3.393681695E1,8.434699476E-2,2.722434044E0,9.464211464E0
3.395483471E1,1.274178028E-1,2.702693224E0,9.483354568E0
3.397288012E1,1.172483116E-1,2.693121910E0,9.449854851E0
3.399090838E1,6.520441920E-2,2.689532757E0,9.388239861E0
3.400894250E1,9.332008660E-2,2.688934565E0,9.402596474E0
3.402696600E1,9.810572863E-2,2.654836655E0,9.522237778E0
3.404499609E1,8.374879509E-2,2.617149830E0,9.550951958E0
3.406302374E1,6.819544733E-2,2.608176708E0,9.326624870E0
3.408105078E1,4.486542568E-2,2.613560438E0,9.288339615E0
3.409907250E1,3.529413417E-2,2.593819857E0,9.441479683E0
3.411711224E1,6.580262445E-3,2.560918331E0,9.513264656E0
3.413514032E1,6.580262445E-3,2.536990166E0,9.484550476E0
3.415317254E1,-2.691925503E-2,2.528017044E0,9.460622787E0
3.417119818E1,-6.520441920E-2,2.533401012E0,9.498908043E0
3.418922833E1,-7.417750359E-2,2.552543640E0,9.508479118E0
3.420725634E1,-5.084748194E-2,2.533401012E0,9.474979401E0
3.422528534E1,-1.794617064E-2,2.513660192E0,9.484550476E0
3.424330786E1,-1.316052489E-2,2.508874655E0,9.475577354E0
3.426131903E1,-6.101697683E-2,2.490330219E0,9.489934921E0
3.427937286E1,-7.537391037E-2,2.480758905E0,9.513862610E0
3.429740289E1,-8.015955985E-2,2.456830740E0,9.561718941E0
3.431543701E1,-7.058826834E-2,2.466402054E0,9.542576790E0
3.433346069E1,-1.034895778E-1,2.476571321E0,9.499505997E0
3.435148840E1,-1.040877849E-1,2.467000246E0,9.475577354E0
3.436951751E1,-1.280160099E-1,2.443670034E0,9.475577354E0
3.438755096E1,-1.046859920E-1,2.423929453E0,9.470791817E0
3.440559423E1,-1.142572835E-1,2.405385017E0,9.476176262E0
3.442360528E1,-1.232303679E-1,2.410170555E0,9.504291534E0
3.444163500E1,-1.238285750E-1,2.395813704E0,9.518648148E0
3.445965844E1,-1.286142170E-1,2.391027927E0,9.519247055E0
3.447769281E1,-1.519442350E-1,2.386242390E0,9.533603668E0
3.449572064E1,-1.758724600E-1,2.386840582E0,9.543174744E0
3.451375000E1,-1.710868180E-1,2.382055044E0,9.514460564E0
3.453177905E1,-1.758724600E-1,2.382055044E0,9.514460564E0
3.454980908E1,-1.710868180E-1,2.377269268E0,9.514460564E0
3.456783740E1,-1.764706671E-1,2.362912416E0,9.471389771E0
3.458586718E1,-1.525424421E-1,2.377269268E0,9.409176826E0
3.460389538E1,-1.292124242E-1,2.367697954E0,9.318249702E0
3.462192578E1,-1.339980662E-1,2.362912416E0,9.328418732E0
3.463995312E1,-1.244267747E-1,2.377269268E0,9.370891571E0
3.465798242E1,-1.328016520E-1,2.395813704E0,9.552147865E0
3.467601141E1,-1.567298770E-1,2.304288149E0,9.844072342E0
3.469404174E1,-2.614158690E-1,2.233101845E0,1.004985523E1
3.471206994E1,-3.900300860E-1,2.182254314E0,1.017428207E1
3.473009661E1,-4.145565331E-1,2.169093609E0,9.931410789E0
3.474811010E1,-2.721835673E-1,2.249253273E0,9.663414001E0
3.476614337E1,-5.324030295E-2,2.395215511E0,9.323035240E0
3.478418573E1,1.435693540E-2,2.519043922E0,9.179466248E0
3.480221868E1,1.393819153E-1,2.617748022E0,9.140582085E0
3.482024804E1,2.620140910E-1,2.674577475E0,8.757730484E0
3.483827410E1,3.667000830E-1,2.648854733E0,8.839086533E0
3.485630224E1,3.343969584E-1,2.609971285E0,9.263813019E0
3.487433215E1,1.974078715E-1,2.629712105E0,9.546165466E0
3.489236016E1,2.823530734E-1,2.551347256E0,9.727422714E0
3.491038824E1,3.122633696E-1,2.602792740E0,9.937392235E0
3.492840857E1,3.230310678E-1,2.673979282E0,9.994221687E0
3.494644805E1,3.756731451E-1,2.885744095E0,9.372686386E0
3.496447662E1,5.964110494E-1,3.155534744E0,9.031708717E0
3.498250952E1,7.992027402E-1,3.381656647E0,9.077771187E0
3.500053485E1,8.817551732E-1,3.620340586E0,8.857032776E0
3.501856500E1,7.782655358E-1,3.736392498E0,8.770891190E0
3.503659289E1,5.730810165E-1,3.638286829E0,8.834300995E0
3.505462280E1,6.520441771E-1,3.470191002E0,8.915657043E0
3.507265057E1,7.651050687E-1,3.320041418E0,9.092725754E0
3.509067993E1,8.793623447E-1,3.299104214E0,9.278767586E0
3.510870928E1,1.022333503E0,3.257827997E0,9.617352486E0
3.512673938E1,1.148554921E0,3.103491068E0,9.512666702E0
3.514476794E1,9.397810698E-1,2.927618504E0,8.855237961E0
3.516279766E1,8.703892231E-1,2.825325251E0,8.316255569E0
3.518082580E1,8.177471161E-1,2.865405083E0,8.044071198E0
3.519885583E1,4.528416991E-1,2.965903759E0,7.949554920E0
3.521687921E1,3.589234129E-2,2.888136864E0,8.547162056E0
3.523489740E1,-2.081755698E-1,2.255833626E0,8.904291153E0
3.525294165E1,-1.674975827E-2,1.812563181E0,9.454640388E0
3.527097222E1,4.570291340E-1,1.917847395E0,1.012104130E1
3.528900396E1,7.692924738E-1,2.282154560E0,9.923035622E0
3.530703057E1,7.310073376E-1,3.191427231E0,9.288937569E0
3.532505816E1,6.089733839E-1,3.775874138E0,9.053244591E0
3.534308874E1,1.130010486E0,4.417150497E0,9.196813583E0
3.536111273E1,1.913659930E0,4.812564373E0,9.045467377E0
3.537912799E1,2.327618122E0,5.216951370E0,9.199805260E0
3.539715905E1,2.063211441E0,5.382654667E0,9.119047165E0
3.541520025E1,2.091326952E0,5.440680504E0,8.855836868E0
3.543321606E1,2.051247120E0,5.365904808E0,8.560322762E0
3.545126654E1,2.127219439E0,5.312066078E0,8.708678246E0
3.546929040E1,2.586043119E0,5.433502197E0,8.945567131E0
3.548732611E1,3.014358282E0,5.586642742E0,8.614161491E0
3.550534869E1,3.553939819E0,5.610570908E0,7.925626755E0
3.552337829E1,3.990629911E0,5.581258774E0,7.857431412E0
3.554140722E1,3.996612072E0,5.318646431E0,7.853842258E0
3.555943731E1,4.234099865E0,4.943571568E0,7.792825222E0
3.557746478E1,4.770689964E0,4.637888432E0,7.344171047E0
3.559549218E1,5.119443893E0,4.761716843E0,7.333403111E0
3.561352349E1,4.991427898E0,4.922634602E0,6.951149940E0
3.563155371E1,4.928616524E0,4.968696117E0,6.368497372E0
3.564958209E1,5.429912567E0,4.988437176E0,5.617749214E0
3.566761065E1,5.592026711E0,5.009972572E0,5.722435474E0
3.568563995E1,5.276772022E0,4.822733879E0,5.876772404E0
3.570367022E1,5.287539959E0,4.681557655E0,5.294718266E0
3.572169836E1,5.968895912E0,4.747360229E0,5.565107346E0
3.573972833E1,7.038487911E0,4.886742115E0,5.328217983E0
3.575775634E1,6.978068829E0,4.795216560E0,4.555335999E0
3.577578643E1,5.644668579E0,4.551148891E0,4.420739651E0
3.579381414E1,5.944967747E0,4.473381996E0,5.065007210E0
3.581184326E1,6.751348972E0,4.670789719E0,5.429912567E0
3.582987262E1,7.524828911E0,4.864608288E0,4.448855400E0
3.584790295E1,8.405985832E0,5.275575638E0,3.680759430E0
3.586593426E1,7.981858253E0,5.568098068E0,3.537189960E0
3.588397210E1,7.654041290E0,5.741578102E0,2.940778971E0
3.590198950E1,7.419544697E0,5.925227165E0,3.150749207E0
3.592001898E1,7.352545738E0,5.950351715E0,2.964108944E0
3.593804419E1,7.302296638E0,5.775675774E0,2.769692183E0
3.595607641E1,7.412964344E0,5.541179180E0,2.483749866E0
3.597410583E1,7.272386074E0,5.357530117E0,2.408375978E0
3.599213586E1,7.293323517E0,5.234897614E0,1.984248161E0
3.601016412E1,7.876574039E0,5.189434052E0,1.734796405E0
3.602819378E1,8.144570351E0,4.855037212E0,2.179263115E0
3.604622174E1,7.864609718E0,4.433900356E0,2.277369022E0
3.606425225E1,7.562515736E0,3.890729666E0,1.980060697E0
3.608228015E1,7.929215908E0,3.609572887E0,1.880160451E0
3.610030969E1,8.270193100E0,3.480360508E0,1.975275040E0
3.611833844E1,8.511270523E0,3.396611691E0,1.879562140E0
3.613636871E1,8.666803360E0,3.371487141E0,1.635494232E0
3.615439697E1,9.095118523E0,3.486342669E0,1.357328653E0
3.617242681E1,9.626923561E0,3.421138287E0,1.542174220E0
3.619045489E1,9.844072342E0,3.230908871E0,1.862812400E0
3.620848510E1,9.898509026E0,3.044866800E0,1.710269928E0
3.622651275E1,9.648459435E0,2.665604353E0,7.244270444E-1
3.624454223E1,1.000618649E1,2.171486616E0,6.699903309E-2
3.626257110E1,1.040219784E1,1.942373753E0,-5.682953820E-2
3.628060162E1,9.357132912E0,1.753939033E0,-7.794619799E-1
3.629862976E1,8.653044701E0,1.871785522E0,-1.637288928E0
3.631666003E1,9.062217712E0,2.247458696E0,-2.847458839E0
3.633468780E1,9.537791252E0,2.351546526E0,-3.030509949E0
3.635271582E1,9.470193863E0,2.020140409E0,-2.155334949E0
3.637073657E1,9.437891006E0,1.363310695E0,-2.414956331E0
3.638877539E1,1.019820976E1,8.410771489E-1,-3.269193888E0
3.640680505E1,1.069531918E1,9.284151793E-1,-4.197010994E0
3.642483709E1,1.088973618E1,1.549352646E0,-5.130809784E0
3.644286291E1,1.032263660E1,2.147558212E0,-4.907679081E0
3.646089270E1,9.375677109E0,2.046461582E0,-5.029115200E0
3.647892065E1,8.740383148E0,1.338784218E0,-5.009972572E0
3.649695098E1,8.790632248E0,6.017948985E-1,-5.813961029E0
3.651497491E1,9.195018768E0,-1.663011760E-1,-7.191030025E0
3.653299273E1,9.497711182E0,-6.562315822E-1,-7.428517818E0
3.655103717E1,9.965508461E0,-9.110672474E-1,-7.170691490E0
3.656906744E1,9.601201057E0,-1.207179070E0,-7.063612461E0
3.658709960E1,9.335597992E0,-1.643270969E0,-6.879364967E0
3.660512554E1,9.238089561E0,-1.818545222E0,-6.988238335E0
3.662315368E1,8.947361946E0,-1.760519266E0,-7.450651646E0
3.664117797E1,8.810971260E0,-1.663609982E0,-7.355536938E0
3.665918707E1,8.803792953E0,-1.521237016E0,-7.107879639E0
3.667724102E1,8.920442581E0,-1.375872970E0,-6.860820770E0
3.669527008E1,8.863015175E0,-1.456630826E0,-6.626324177E0
3.671330676E1,8.955737114E0,-1.711466432E0,-6.391229153E0
3.673132873E1,9.030512810E0,-1.899302959E0,-6.175875187E0
3.674935876E1,9.017950058E0,-2.171486616E0,-6.165107727E0
3.676738678E1,8.844470978E0,-2.659622431E0,-6.444469452E0
3.678541711E1,8.761918068E0,-2.737987280E0,-6.758527756E0
3.680344488E1,8.373682976E0,-2.825325251E0,-7.573882103E0
3.682147424E1,7.931010723E0,-2.311466694E0,-8.171489716E0
3.683950341E1,7.791628838E0,-1.941177368E0,-8.617152214E0
3.685753320E1,8.726624489E0,-1.754537225E0,-8.137989998E0
3.687556158E1,9.777671814E0,-1.606780410E0,-6.795018196E0
3.694767724E1,6.968497753E0,-1.808973908E0,-6.467201233E0
3.696570648E1,6.994220734E0,-1.651645780E0,-6.544369698E0
3.698373614E1,8.037490845E0,-1.287936807E0,-5.478965759E0
3.700176837E1,8.715856552E0,-9.008977413E-1,-4.260420799E0
3.701980554E1,8.320442200E0,-7.692924738E-1,-3.496512175E0
3.703783648E1,8.247461319E0,-4.235295951E-1,-3.989433527E0
3.705585266E1,8.662017822E0,-2.709871531E-1,-4.100699902E0
3.707388116E1,9.127422333E0,-4.546362907E-2,-3.496512175E0
3.709190777E1,9.941579819E0,3.613162339E-1,-2.937189817E0
3.710994030E1,8.461020470E0,-1.172483116E-1,-3.656831264E0
3.712796923E1,7.019943237E0,-8.973084688E-1,-4.184448719E0
3.714599554E1,6.320042610E0,-1.403390527E0,-4.214358807E0
3.716400878E1,6.294918060E0,-2.005185366E0,-3.887140274E0
3.718203924E1,6.093322754E0,-2.256431818E0,-3.661018610E0
3.720007165E1,6.672984123E0,-2.081157446E0,-2.789433002E0
3.721811987E1,7.185646534E0,-1.798206210E0,-2.519642353E0
3.723614764E1,6.582056999E0,-2.041077614E0,-3.032902718E0
3.725417700E1,6.199205399E0,-2.529811859E0,-3.645465374E0
3.727220245E1,6.561717987E0,-2.874378204E0,-3.320639610E0
3.729023248E1,7.408777237E0,-2.752344131E0,-1.876571178E0
3.730826080E1,8.204390526E0,-2.428116798E0,-9.397810698E-1
3.732629089E1,8.916853905E0,-2.432902336E0,-9.224331379E-1
3.734431921E1,9.604789734E0,-2.011167526E0,-1.288534999E0
3.736234930E1,9.194420815E0,-1.124626637E0,-2.231905222E0
3.738037725E1,9.106484413E0,-4.396811724E-1,-2.626122952E0
3.739840631E1,7.895118237E0,1.316052526E-1,-1.804188251E0
3.741643560E1,7.538587570E0,5.018945336E-1,-1.345962733E-1
3.743446557E1,6.598806858E0,6.580262184E-1,9.894321561E-1
3.745249408E1,6.092126369E0,3.206382394E-1,1.249651670E0
3.747052416E1,6.770491600E0,-3.732803464E-1,6.640082598E-1
3.748855188E1,7.175477028E0,-1.200000525E0,-3.218346536E-1
3.750658233E1,7.381857872E0,-1.489532113E0,-1.489532143E-1
3.752460992E1,8.734998703E0,-8.602197170E-1,2.027917206E-1
3.754263983E1,1.071147060E1,1.896311939E-1,7.806583643E-1
3.756066876E1,1.161117172E1,8.081758618E-1,5.132604837E-1
3.757869885E1,1.208195972E1,7.968099117E-1,5.455635786E-1
3.759672717E1,1.208734322E1,6.317051649E-1,1.367498159E0
3.761475738E1,1.165184975E1,-6.622136831E-1,-5.880361795E-1
3.763278527E1,1.340878010E1,-1.257428288E0,-4.714458942E0
3.765081176E1,1.483789349E1,-1.788036704E0,-3.054438114E0
3.766882806E1,1.373181057E1,-1.746760488E0,1.034895778E-1
3.768687310E1,1.059422207E1,-1.745564103E0,-5.138586760E-1
3.770490460E1,8.456234932E0,-1.551745534E0,-2.776870728E0
3.772293585E1,7.322037220E0,-8.949156404E-1,-3.369094372E0
3.774096087E1,6.454041004E0,-2.823530734E-1,-2.128415823E0
3.775898968E1,6.342176437E0,3.972085714E-1,-9.900303483E-1
3.777701483E1,8.479565620E0,2.727817893E-1,-8.327022791E-1
3.779503314E1,1.103868866E1,-7.417750359E-2,-1.400399446E0
3.781307623E1,1.179123211E1,-6.508477330E-1,-1.681556106E0
3.783110577E1,1.066540909E1,-5.778666735E-1,-1.826920033E0
3.784913507E1,9.262018204E0,-5.228317380E-1,-2.640479803E0
3.786714978E1,9.120841980E0,-4.977070987E-1,-2.468196630E0
3.788519049E1,9.748957634E0,-5.270192027E-1,-1.939980984E0
3.790321142E1,1.013360405E1,-4.642075896E-1,-2.236690998E0
3.792125122E1,1.024905777E1,-3.128615618E-1,-2.366501570E0
3.793926599E1,9.052646637E0,-3.314059377E-1,-1.996212244E0
3.795731268E1,8.593822479E0,-1.489532143E-1,-2.053041935E0
3.797533923E1,8.679964066E0,2.985046208E-1,-2.055434704E0
3.799337201E1,8.910273552E0,8.584251404E-1,-2.029711723E0
3.801139856E1,8.824131966E0,1.414756417E0,-1.348953724E0
3.802942688E1,8.593224525E0,1.792224169E0,-5.533402562E-1
3.804745703E1,8.730812073E0,1.800000787E0,-6.921239495E-1
3.806548516E1,8.875576973E0,1.656431437E0,-9.828519225E-1
3.808351147E1,8.692526817E0,1.246062398E0,-2.835494876E-1
3.810152887E1,8.506484032E0,9.290133715E-1,8.398807645E-1
3.811957226E1,8.642276764E0,1.218544960E0,2.017747641E0
3.813760144E1,8.787042618E0,1.578066587E0,-1.657029688E-1
3.815563513E1,8.937192917E0,1.979462504E0,-2.154138565E0
3.817365295E1,9.260822296E0,2.417947292E0,-7.292127013E-1
3.819166272E1,9.342776299E0,1.815554142E0,2.023131609E0
3.820971814E1,9.827322960E0,6.215356588E-1,1.922034740E0
3.822774841E1,1.057507992E1,-7.417750359E-1,1.645065546E-1
3.824578283E1,1.142512989E1,-1.640279889E0,-1.103689432E0
3.826380572E1,1.137129116E1,-2.022533417E0,-4.667798996E0
3.828183459E1,1.055593681E1,-1.688734531E0,-6.753143787E0
3.829986511E1,1.100997543E1,-1.389033556E0,-5.562116146E0
3.831788781E1,1.154417324E1,-1.896910191E0,-3.016751051E0
3.833590197E1,1.185045433E1,-2.493919373E0,-1.430309772E0
3.835395056E1,1.244686508E1,-2.320439816E0,-1.389631748E0
3.837197888E1,1.177268696E1,-1.365703583E0,-1.840678811E0
3.839001477E1,1.167517948E1,2.853440940E-1,-2.812164783E0
3.840803912E1,1.190429306E1,1.710868239E0,-3.477369547E0
3.842606842E1,1.181755257E1,2.326421738E0,-3.193820000E0
3.844409820E1,1.015992451E1,2.024327993E0,-1.904088616E0
3.846212622E1,9.136993408E0,1.570289850E0,-6.634100676E-1
3.848015637E1,8.599205971E0,1.311864972E0,1.746760458E-1
3.849818444E1,8.145766258E0,1.393221021E0,5.670989752E-1
3.851621502E1,7.808976650E0,1.469193101E0,5.958128572E-1
3.853424273E1,8.216953278E0,1.343569875E0,7.770691514E-1
3.855227185E1,8.615956306E0,1.255633712E0,1.134197950E0
3.857030114E1,8.714659691E0,1.183250785E0,1.043868899E0
3.858833184E1,9.300303459E0,9.714859724E-1,7.375875711E-1
3.860635681E1,9.372686386E0,2.303091735E-1,9.696913958E-1
3.862437390E1,9.318249702E0,-2.985046208E-1,2.199003935E0
3.864241784E1,9.335597992E0,-9.056833982E-1,2.488535643E0
3.866044812E1,9.299705505E0,-1.414158225E0,2.113460541E0
3.867847985E1,8.924630165E0,-2.118844509E0,1.922034740E0
3.869650524E1,9.242876053E0,-2.408375978E0,2.852842808E0
3.871453442E1,1.011745262E1,-2.019542217E0,3.001796007E0
3.873256457E1,1.036391354E1,-1.511067510E0,2.545963287E0
3.875059314E1,1.069591713E1,-9.308080077E-1,3.125026464E0
3.876862292E1,1.108594704E1,-5.694918036E-1,3.355933666E0
3.878665124E1,1.161356449E1,-3.224328458E-1,-2.126621008E0
3.880468127E1,1.323470211E1,4.779663086E-1,-6.282355785E0
3.882270562E1,1.241097260E1,1.436890006E0,-5.945566177E0
3.884072369E1,9.598209381E0,1.217946768E0,-3.756133318E0
3.885876770E1,7.734200954E0,-3.547359705E-1,-2.618346214E0
3.887679791E1,9.773484230E0,-1.161117196E0,-8.769695163E-1
3.889482995E1,1.099920750E1,-1.493121386E0,5.581258535E-1
3.891285607E1,1.122114182E1,-1.305882931E0,7.525427341E-1
3.893088433E1,1.096570778E1,-6.855437160E-1,3.589234054E-1
3.894891442E1,1.042971611E1,2.153540403E-2,-5.736792088E-1
3.896694250E1,9.509675026E0,6.502495408E-1,-9.134600163E-1
3.898496856E1,8.385646820E0,8.374879360E-1,-1.021137118E0
3.900298828E1,7.323832035E0,5.982056856E-1,-9.026923180E-1
3.902103155E1,6.847660065E0,3.397808075E-1,-2.177468538E-1
3.903905951E1,6.880561352E0,1.316052526E-1,5.036891699E-1
3.905709314E1,7.753942013E0,1.010967568E-1,3.876372576E-1
3.907511840E1,8.215158463E0,2.500499785E-1,-1.633101404E-1
3.909314795E1,8.179863930E0,5.563312769E-1,-3.840480447E-1
3.911117608E1,8.903095245E0,1.071984529E0,-4.839483798E-1
3.912920501E1,9.216554642E0,1.719243050E0,6.640082598E-2
3.914723449E1,9.205786705E0,2.030309916E0,-1.262213886E-1
3.916526446E1,9.238688469E0,2.131406784E0,-5.515456200E-1
3.918329278E1,8.819944382E0,2.307279348E0,-4.486542568E-2
3.920131781E1,8.236693382E0,2.090728760E0,1.226919770E0
3.921933581E1,8.623134613E0,1.706680775E0,1.729412556E0
3.923738116E1,9.865608215E0,1.268195987E0,-3.056831062E-1
3.925540936E1,1.159741306E1,1.807777524E0,-1.639083475E-1
3.927344232E1,1.243191051E1,2.632703066E0,7.369893789E-1
3.929146563E1,1.213639641E1,2.565704107E0,5.521438122E-1
3.930949078E1,1.200897884E1,1.248455167E0,-2.931207791E-2
3.932752600E1,1.281536007E1,9.511470050E-2,-6.323033571E-1
3.934555639E1,1.268255806E1,-2.787638307E-1,-2.219941139E0
3.936358642E1,1.163689518E1,-7.842476368E-1,-5.027320385E0
3.938161493E1,9.626325607E0,-1.890928149E0,-5.585446358E0
3.939964239E1,7.864609718E0,-3.067598581E0,-2.286940336E0
3.941767163E1,7.151548862E0,-4.087539196E0,1.438086390E0
3.943570068E1,9.208778381E0,-3.927220106E0,8.452646136E-1
3.945372522E1,1.224407387E1,-2.155933142E0,-7.178468257E-2
3.947173620E1,1.254437256E1,-4.127619043E-2,-1.920240223E-1
3.948978948E1,1.234576797E1,1.824527264E0,-1.010967612E0
3.950781781E1,1.248275757E1,3.075375319E0,-2.955136061E0
3.952585382E1,1.120558834E1,3.217748165E0,-3.339184046E0
3.954387555E1,9.022137642E0,2.499901533E0,-1.287338614E0
3.956190484E1,7.756932735E0,1.624726534E0,-7.776673883E-2
3.957993414E1,7.176074982E0,1.005583763E0,3.750749528E-1
3.959796447E1,7.128218651E0,5.431707501E-1,5.156532526E-1
3.961599285E1,7.013961315E0,7.118647546E-2,8.333004713E-1
3.963402282E1,7.458428383E0,-1.357926875E-1,1.019342422E0
3.965204760E1,8.101499557E0,-4.450650215E-1,1.147956610E0
3.967006805E1,8.471788406E0,-9.421738982E-1,1.373480201E0
3.968810937E1,8.528019905E0,-1.097707391E0,1.822732687E0
3.970613903E1,8.906085968E0,-8.829515576E-1,1.777867198E0
3.972417089E1,9.426525116E0,-1.100698411E-1,1.162313581E0
3.974219781E1,9.751350403E0,5.796613097E-1,6.334998012E-1
3.976022607E1,9.549157143E0,8.021938205E-1,4.277170599E-1
